HCP ID,Specality,City,State,Month,Industry Contact,Total Call Data,In Person Call Data,Phone Call Data,Calls with Content,Virtual Data,Email Data
00283f80f445aced4fce82c5fb3d71408c7cde7f,Cardiology,Mount Clemens,MI,2022-07,NULL,0,0,,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-07,1,6,6,,1,0,1
001d45e4ed4bf92e3312ae212025f454416ed513,Cardiology,Vadnais Heights,MN,2022-07,NULL,0,0,,0,0,0
002c1ffb5d459b13654456692c9522a34b563947,Cardiology,Lakeville,MN,2022-07,1,0,0,,0,0,1
00305caa6535ae905a9cfb67bc4586d147abdd89,Cardiology,Pascagoula,MS,2022-07,NULL,0,0,,0,0,0
00070c5b44ed8b8437df919bfd56f3aa7caa8ec3,Cardiology,Butte,MT,2022-07,1,1,1,,0,0,4
000fff22eabba9b4f489d64e3a7ad82e58e048ba,Cardiology,Greenville,NC,2022-07,1,4,4,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-07,1,2,2,,0,0,0
0001ab59b3fddd3abd478e63af89288dd5f2b798,Cardiology,Mount Laurel,NJ,2022-07,1,1,1,,0,0,0
00185911b5e14fe12362130ee4ca5f91725cefe9,Allergy,Holmdel,NJ,2022-07,1,2,1,,0,1,0
00148bdc888cfdd43ad50e31cc3c5e54fb7581c4,Allergy,Pahrump,NV,2022-07,NULL,0,0,,0,0,0
000ae824f58d601974326fd6a5707aa792751c03,Allergy,Rochester,NY,2022-07,NULL,0,0,,0,0,0
002ce262d9bf7a0ac7924a2f18b2e5c530093165,Immunology,New York,NY,2022-07,1,1,1,,0,0,0
0008c6c298b7e3159f522c99aea45890e3d7e6f5,Neurology,Bucyrus,OH,2022-07,NULL,0,0,,0,0,0
000d2027e7b6289be5b7a9ef4b531e48ab799c30,Neurology,Martins Ferry,OH,2022-07,1,1,1,,0,0,0
0014bb1aabf471c8388b02cb972616caa1c629a0,Neurology,Dover,OH,2022-07,NULL,0,0,,0,0,0
0023a0c4cb1d937ffd9c1a7f073383fab913a3e2,Neurology,Portsmouth,OH,2022-07,NULL,0,0,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-07,1,4,3,1,0,0,0
00396e46e9413c1c4ab67ef34c768d8249c21b2c,Neurology,Broken Arrow,OK,2022-07,1,1,1,,0,0,0
002316b2f5d6c89e50dbfd4f0a5220c720f0c8f9,Neurology,Sisters,OR,2022-07,NULL,0,0,,0,0,0
0027bc8378ef0fa9d7872df297ddb1cc5d9b3b17,Neurology,Medford,OR,2022-07,1,8,8,,0,0,0
000451f5877e0408ab244695835b692919c65c01,Neurology,Irwin,PA,2022-07,1,1,1,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-07,1,3,2,,1,1,0
002ee8c6e31679c43aceb99dc36a3b5d160808a9,Neurology,Clearfield,PA,2022-07,1,2,2,,0,0,0
002f00e98f9e844a51ad60bb1fc6b413e0e5e479,Neurology,Irmo,SC,2022-07,1,1,0,,0,1,0
003d24823a63b950ddb5ff62fb40091d65cfea30,Neurology,Myrtle Beach,SC,2022-07,1,0,0,,0,0,1
0009467729b972ece985670c0e9cb2646062d318,Neurology,Bristol,TN,2022-07,1,0,0,,0,0,1
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-07,1,8,8,,0,0,0
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-07,1,4,3,1,0,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-07,1,5,4,1,0,0,0
0009bbf68fa87e671d5ee355e083e7cd0d3b3f96,Primary Care,Dallas,TX,2022-07,1,1,0,1,0,0,0
000b7cdfc6aa5f8c60c22ac40878ed96b55211aa,Primary Care,Rosenberg,TX,2022-07,1,1,1,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,Corpus Christi,TX,2022-07,1,4,2,1,0,1,0
002a57022a2a15a1a1017a79175372aa516e48ac,Cardiology,San Antonio,TX,2022-07,1,1,1,,0,0,0
002cc01e08fea7bc5ac8a6d8a62e11c433367eff,Cardiology,Mcallen,TX,2022-07,1,4,4,,0,0,0
0037494c5414156c29b823af3b2dcb12dc3b1fd9,Neurology,El Paso,TX,2022-07,1,1,1,,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-07,1,6,6,,4,0,2
0010fcbdcadccce42efe906ab19afa7a0a6465dd,Neurology,Salt Lake City,UT,2022-07,1,1,0,,0,1,0
000095904dc222c09e52464b55cc9f100f6655cc,Neurology,Grottoes,VA,2022-07,NULL,0,0,,0,0,0
001099cac40e10ac255755ba150a3cec27b38c4c,Neurology,Hampton,VA,2022-07,1,1,1,,0,0,0
0023cdf5a2415ee5c2889fd1e8e0e4317bd49f4d,Primary Care,Richmond,VA,2022-07,NULL,0,0,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-07,1,12,12,,0,0,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-07,1,23,17,3,0,3,1
0006ecc074e073ffe3a2713537247f2317155bad,Primary Care,Cedarburg,WI,2022-07,1,3,3,,0,0,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-07,1,1,1,,0,0,0
004188f97da2d490f9f7b445ee849bd057f7917c,Allergy,Black River Falls,WI,2022-07,NULL,0,0,,0,0,0
00331b98024a8096141e5d8ebb8a49a91c51dc58,Allergy,Williamson,WV,2022-07,1,2,2,,0,0,0
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,Martinsburg,WV,2022-07,1,1,1,,0,0,0
003397b221d801e61e4e3bb98589a7fd3ddce7aa,Neurology,Huntsville,AL,2022-08,1,2,1,1,0,0,0
003fce4466397e11c5253e43bd451cc700700042,Neurology,Stuttgart,AR,2022-08,1,1,1,,0,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-08,1,2,2,,0,0,0
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,scottsdale,AZ,2022-08,1,3,2,1,0,0,0
0035be110ffa6bb6cec15cf51a25444bd5f3f121,Neurology,Tucson,AZ,2022-08,NULL,0,0,,0,0,0
0003f077e0a17af3c520f7e67b20f20a5066997d,immunology,Daly City,CA,2022-08,1,1,1,,0,0,0
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfielde,CA,2022-08,1,3,3,,0,0,6
000c903340389dd90c0b711a9093b939298aa913,Immunology,Fresno,CA,2022-08,1,1,1,,0,0,0
000cda16846c13305954d8302aa21d22df203826,Immunology,Montebello,CA,2022-08,1,3,1,1,0,1,0
001a81ff40dcf4e341be5cb856f04a2793e7e638,Cardiology,San Jose,CA,2022-08,1,1,1,,0,0,1
00364628b8bc4274e586f97598252f9693e84315,Neurology,Whittier,CA,2022-08,NULL,0,0,,0,0,0
00387efbea2f18b587d1ee6d0e4a4f4cce296b1d,Cardiology,Poway,CA,2022-08,1,1,1,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-08,1,1,1,,0,0,0
0037ca10aa497d25f6f67a45ddbf497467713f5e,Primary Care,Cheshire,CT,2022-08,NULL,0,0,,0,0,0
0001e165812a9924ac4a5e6fd92a730f6fb6a57a,Primary Care,Milford,DE,2022-08,1,1,1,,0,0,0
000e25738049c63b67b07ee2e4dfc14ceef7798e,Primary Care,Palm Beach,FL,2022-08,1,2,1,1,0,0,0
0025b21106dac1b2a3c3b14cd5e125c7e68aa908,Cardiology,Boca Raton,FL,2022-08,NULL,0,0,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-08,1,4,1,1,0,2,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-08,1,5,4,,1,1,0
00413d05682f4a1586ed3dde4591f3a27ef5fd44,Primary Care,Ocala,FL,2022-08,1,3,3,,0,0,0
0000ca278221665f169593686f1eb887d7150eed,Primary Care,Blackshear,GA,2022-08,1,1,1,,0,0,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-08,1,7,7,,0,0,0
00180efbbcd80e7747b14b487e7134ded67d6276,Primary Care,Atlanta,GA,2022-08,NULL,0,0,,0,0,0
0027a7fd521942b2643ca7901ddce694d5eceda9,Primary Care,Lawrenceville,GA,2022-08,1,4,1,3,0,0,0
00280a2fef6df6cf8aa23a7fcc840740e32a44e2,Primary Care,Lawrenceville,GA,2022-08,NULL,0,0,,0,0,0
00288391ec76c531e81b62f77a5c091e089f3a8d,Primary Care,Tifton,GA,2022-08,1,1,1,,0,0,0
003a9327f3ab1d4a80462cfeaf49537a29e10976,Primary Care,Kennesaw,GA,2022-08,NULL,0,0,,0,0,0
003d7142bfe832ebdae6d08205420788c2c86e53,Primary Care,Forsyth,GA,2022-08,NULL,0,0,,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-08,1,5,5,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-08,1,2,1,,0,1,0
00336c6a118829c4ffbbcadf3f9d4087c69570aa,Primary Care,Waverly,IA,2022-08,1,0,0,,0,0,1
00005f6cba778a5fb50b9dec7015f4471253b384,Primary Care,Chicago,IL,2022-08,1,1,1,,0,0,0
000240910cdaa526b6236d42285c86cef7c6b9c8,Primary Care,Bloomington,IL,2022-08,1,1,1,,0,0,0
0019d2676e8ac65413fa31a53347922422e953b1,Neurology,Maywood,IL,2022-08,1,1,1,,0,0,0
000438390a03f16cbdb60c0b42e20d2d645c9606,Neurology,Kansas City,KS,2022-08,NULL,0,0,,0,0,0
00245e14b49967086387b424c5cee4234cb69f5d,Neurology,Wichita,KS,2022-08,1,5,4,1,0,0,0
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-08,1,4,2,2,0,0,0
001bac2d871a14e2e0d0335035a0a6365286b31e,Neurology,Alexandria,LA,2022-08,1,1,1,,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-08,1,9,9,,0,0,0
00317a75a16b7bcdb22840e9f75783d2c20ecbdd,Cardiology,Chestnut Hill,MA,2022-08,1,2,2,,0,0,0
003f70999504ace4d458dc148c6f876a0b41b25c,Cardiology,Charlton,MA,2022-08,1,4,3,1,0,0,0
003fec5b104fd30ead9ec9d25c9f02287e0a64bf,Cardiology,North Chelmsford,MA,2022-08,1,1,1,,1,0,0
001d8ee654002e36a7f4a7c6894a7027e53049b7,Cardiology,Frederick,MD,2022-08,1,1,1,,0,0,0
0039e0970ee17dcb5fde36c8d0926920f1213d53,Cardiology,Frederick,MD,2022-08,1,7,7,,0,0,1
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-08,1,4,3,1,3,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-08,1,8,8,,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-08,1,3,2,,0,1,0
002c1ffb5d459b13654456692c9522a34b563947,Cardiology,Lakeville,MN,2022-08,NULL,0,0,,0,0,0
00305caa6535ae905a9cfb67bc4586d147abdd89,Cardiology,Pascagoula,MS,2022-08,NULL,0,0,,0,0,0
00070c5b44ed8b8437df919bfd56f3aa7caa8ec3,Cardiology,Butte,MT,2022-08,1,3,2,1,0,0,1
000fff22eabba9b4f489d64e3a7ad82e58e048ba,Cardiology,Greenville,NC,2022-08,1,3,3,,0,0,0
0020d9dc15dfe13bd0836f8a5ecd04e246508326,Cardiology,Durham,NC,2022-08,NULL,0,0,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-08,1,3,3,,0,0,0
001bb45b25b28cf7753c66414a1258de9ba67f0b,Allergy,Mahwah,NJ,2022-08,NULL,0,0,,0,0,0
0000b4ac9b506c8f35ec060ab30c41916f6098ae,Allergy,Rio Rancho,NM,2022-08,1,1,1,,0,0,0
000ae824f58d601974326fd6a5707aa792751c03,Allergy,Rochester,NY,2022-08,NULL,0,0,,0,0,0
0025af592fc97bc280aefe681a7637d84f641b28,Immunology,New York,NY,2022-08,NULL,0,0,,0,0,0
002b1e4d5628706c96c0aa53afa63cf4ef1e7418,Immunology,Huntington,NY,2022-08,NULL,0,0,,0,0,0
002ce262d9bf7a0ac7924a2f18b2e5c530093165,Immunology,New York,NY,2022-08,1,1,1,,0,0,0
000424ee8c3c3e023bce7e9409fe8d7fa8088e4e,Neurology,Delaware,OH,2022-08,1,1,1,,0,0,0
0008c6c298b7e3159f522c99aea45890e3d7e6f5,Neurology,Bucyrus,OH,2022-08,1,2,0,1,0,1,1
000a02837301fcf9f9f6d06a93cc54fee0a65a26,Neurology,Akron,OH,2022-08,1,1,1,,0,0,0
000d2027e7b6289be5b7a9ef4b531e48ab799c30,Neurology,Martins Ferry,OH,2022-08,1,1,1,,0,0,0
00353b331064835a27b989168c1c02c4d93c6bdf,Neurology,Springfield,OH,2022-08,1,1,1,,0,0,0
003c4e01ecc99aa0999970f8df72e0cebc62fdd8,Neurology,Columbiana,OH,2022-08,1,2,2,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-08,1,7,6,1,0,0,0
00396e46e9413c1c4ab67ef34c768d8249c21b2c,Neurology,Broken Arrow,OK,2022-08,1,1,1,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-08,1,3,1,,0,2,0
002ee8c6e31679c43aceb99dc36a3b5d160808a9,Neurology,Clearfield,PA,2022-08,1,3,3,,1,0,0
0036e8bebede8b218a1888fe3937705ed56ba42a,Neurology,Philadelphia,PA,2022-08,1,1,1,,0,0,0
002f00e98f9e844a51ad60bb1fc6b413e0e5e479,Neurology,Irmo,SC,2022-08,1,1,0,,0,1,0
003d24823a63b950ddb5ff62fb40091d65cfea30,Neurology,Myrtle Beach,SC,2022-08,NULL,0,0,,0,0,0
0009467729b972ece985670c0e9cb2646062d318,Neurology,Bristol,TN,2022-08,1,1,1,,0,0,7
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-08,1,12,9,3,0,0,0
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-08,1,1,1,,1,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-08,1,5,4,1,0,0,0
000862ffc194b1071a32fc280edee6b79c1a895b,Primary Care,Houston,TX,2022-08,1,1,1,,0,0,0
0009bbf68fa87e671d5ee355e083e7cd0d3b3f96,Primary Care,Dallas,TX,2022-08,1,2,1,1,0,0,0
000b7cdfc6aa5f8c60c22ac40878ed96b55211aa,Primary Care,Rosenberg,TX,2022-08,1,1,1,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,Corpus Christi,TX,2022-08,1,10,7,1,0,2,0
002a57022a2a15a1a1017a79175372aa516e48ac,Cardiology,San Antonio,TX,2022-08,1,2,2,,1,0,0
002cc01e08fea7bc5ac8a6d8a62e11c433367eff,Cardiology,Mcallen,TX,2022-08,1,3,3,,0,0,0
003316f32d6e2fc9c14dd204a19816a20ae7ba41,Cardiology,Fulshear,TX,2022-08,1,1,1,,0,0,0
0035cb1872820ad0b7d7a35ec2d742f0bfa54355,,Waco,TX,2022-08,NULL,0,0,,0,0,0
0037494c5414156c29b823af3b2dcb12dc3b1fd9,Neurology,El Paso,TX,2022-08,1,1,1,,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-08,1,8,7,1,4,0,0
0010fcbdcadccce42efe906ab19afa7a0a6465dd,Neurology,Salt Lake City,UT,2022-08,1,2,2,,0,0,0
000095904dc222c09e52464b55cc9f100f6655cc,Neurology,Grottoes,VA,2022-08,NULL,0,0,,0,0,0
0023cdf5a2415ee5c2889fd1e8e0e4317bd49f4d,Primary Care,Richmond,VA,2022-08,NULL,0,0,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-08,1,15,13,2,0,0,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-08,1,10,7,1,0,2,1
00309feb9ecc3ec2708b038a95ae56f8dd464347,Primary Care,Bonney Lake,WA,2022-08,NULL,0,0,,0,0,0
0006ecc074e073ffe3a2713537247f2317155bad,Primary Care,Cedarburg,WI,2022-08,NULL,0,0,,0,0,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-08,1,3,3,,0,0,0
00218b5d783a977d3b7bee79daa0f4639f4efd00,Allergy,Martinsburg,WV,2022-08,1,1,1,,0,0,1
00331b98024a8096141e5d8ebb8a49a91c51dc58,Allergy,Williamson,WV,2022-08,1,8,8,,0,0,0
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,Martinsburg,WV,2022-08,1,3,3,,0,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-09,1,1,1,,0,0,0
000dbfeff2d9f2a8d119a94caeb25c3d24e47536,Cardiology,Tempe,AZ,2022-09,1,1,1,,0,0,0
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,Scottsdale,AZ,2022-09,1,4,2,2,0,0,0
0035be110ffa6bb6cec15cf51a25444bd5f3f121,Neurology,Tucson,AZ,2022-09,1,2,0,1,0,1,0
0003f077e0a17af3c520f7e67b20f20a5066997d,immunology,Daly City,CA,2022-09,1,1,1,,0,0,0
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfield,CA,2022-09,1,3,3,,0,0,0
000c903340389dd90c0b711a9093b939298aa913,Immunology,Fresno,CA,2022-09,1,2,2,,0,0,0
000cda16846c13305954d8302aa21d22df203826,Immunology,Montebello,CA,2022-09,1,3,2,,0,1,0
001a81ff40dcf4e341be5cb856f04a2793e7e638,Cardiology,San Jose,CA,2022-09,1,1,1,,0,0,1
001ae06397483954c60a45c6fe80fbb0fa788cfb,Cardiology,San Francisco,CA,2022-09,NULL,0,0,,0,0,0
001caf4c8396086c396631ccbadaedbee8cf1bf4,Cardiology,Victorville,CA,2022-09,1,2,2,,0,0,0
003f2c935b1f79e62efbd58343269d236bdbece3,Cardiology,Santa Rosa,CA,2022-09,NULL,0,0,,0,0,0
002b73cb2117be8e407a7ff0bc9138115356bc04,Cardiology,Fort Collins,CO,2022-09,1,1,1,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-09,1,1,1,,0,0,0
0037ca10aa497d25f6f67a45ddbf497467713f5e,Primary Care,Cheshire,CT,2022-09,1,2,0,1,0,1,1
0001e165812a9924ac4a5e6fd92a730f6fb6a57a,Primary Care,,DE,2022-09,1,5,3,2,0,0,2
000e25738049c63b67b07ee2e4dfc14ceef7798e,Primary Care,Palm Beach,FL,2022-09,1,1,1,,0,0,0
001cefa36c8cba7648f047ec63dbd6263d63f958,Cardiology,Tallahassee,FL,2022-09,1,1,1,,0,0,0
002eb57cb28e48c423f29e4d8ca51b73eae6e1ac,Cardiology,Marianna,FL,2022-09,NULL,0,0,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-09,1,6,3,1,0,2,3
003e0f46d879f8e0c269cd35ad02f9b98b6c4db1,Immunology,Fort Lauderdale,FL,2022-09,NULL,0,0,,0,0,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-09,1,8,5,,0,3,0
00413d05682f4a1586ed3dde4591f3a27ef5fd44,Primary Care,Ocala,FL,2022-09,1,1,1,,0,0,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-09,1,9,8,,2,1,0
00180efbbcd80e7747b14b487e7134ded67d6276,Primary Care,Atlanta,GA,2022-09,1,1,1,,0,0,0
0027a7fd521942b2643ca7901ddce694d5eceda9,Primary Care,Lawrenceville,GA,2022-09,1,6,2,4,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-09,1,2,2,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-09,1,3,2,,0,1,2
003e5af39833b1ac4b610f1eb6e61bfcefeb918b,Primary Care,Corning,IA,2022-09,NULL,0,0,,0,0,0
00005f6cba778a5fb50b9dec7015f4471253b384,Primary Care,Chicago,IL,2022-09,1,0,0,,0,0,1
000240910cdaa526b6236d42285c86cef7c6b9c8,Primary Care,Bloomington,IL,2022-09,1,7,6,1,0,0,0
0012073fd9277b9f9ac21a34ebf516b09b0de170,Neurology,Pittsfield,IL,2022-09,NULL,0,0,,0,0,0
000a6f9bd35394e95fe5cc76ca31493b21d01e5d,Neurology,Wabash,IN,2022-09,NULL,0,0,,0,0,0
000438390a03f16cbdb60c0b42e20d2d645c9606,Neurology,Kansas City,KS,2022-09,1,0,0,,0,0,1
00245e14b49967086387b424c5cee4234cb69f5d,Neurology,Wichita,KS,2022-09,NULL,0,0,,0,0,0
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-09,1,5,3,2,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-09,1,8,8,,0,0,0
00317a75a16b7bcdb22840e9f75783d2c20ecbdd,Cardiology,Chestnut Hill,MA,2022-09,1,2,2,,0,0,0
003f70999504ace4d458dc148c6f876a0b41b25c,Cardiology,Charlton,MA,2022-09,1,1,1,,0,0,0
0004e29a437aa6594359e4cbea6e6e6989f2aa6b,Cardiology,Bethesda,MD,2022-09,1,2,2,,0,0,0
003447ea729d54109963d953e439d49e051dffd1,Cardiology,Baltimore,MD,2022-09,1,1,1,,0,0,0
0039e0970ee17dcb5fde36c8d0926920f1213d53,Cardiology,Frederick,MD,2022-09,1,3,3,,0,0,0
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-09,1,3,3,,2,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-09,1,13,9,4,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-09,1,14,13,,7,1,2
001d45e4ed4bf92e3312ae212025f454416ed513,Cardiology,Vadnais Heights,MN,2022-09,NULL,0,0,,0,0,0
002c2818ea1b3cf7b43d0d7228dd86adf23f3e90,Cardiology,St Louis Park,MN,2022-09,1,2,2,,0,0,0
003bb9fb38d6d6e2eefb3c9690b1cd45af111e46,Cardiology,Minnetonka,MN,2022-09,NULL,0,0,,0,0,0
00305caa6535ae905a9cfb67bc4586d147abdd89,Cardiology,Pascagoula,MS,2022-09,NULL,0,0,,0,0,0
00070c5b44ed8b8437df919bfd56f3aa7caa8ec3,Cardiology,Butte,MT,2022-09,1,1,1,,0,0,0
000fff22eabba9b4f489d64e3a7ad82e58e048ba,Cardiology,Greenville,NC,2022-09,1,3,3,,0,0,0
0020d9dc15dfe13bd0836f8a5ecd04e246508326,Cardiology,Durham,NC,2022-09,1,1,1,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-09,1,8,8,,1,0,0
00185911b5e14fe12362130ee4ca5f91725cefe9,Allergy,Holmdel,NJ,2022-09,1,1,0,1,0,0,0
0000b4ac9b506c8f35ec060ab30c41916f6098ae,Allergy,Rio Rancho,NM,2022-09,NULL,0,0,,0,0,0
002109cb92c8ef3aa43e4e607819d62ec847c075,Allergy,Las Vegas,NV,2022-09,NULL,0,0,,0,0,0
000ae824f58d601974326fd6a5707aa792751c03,Allergy,Rochester,NY,2022-09,NULL,0,0,,0,0,0
001f71f294c087109af490b7e125aed8211f0abe,Immunology,Riverhead,NY,2022-09,NULL,0,0,,0,0,0
002ce262d9bf7a0ac7924a2f18b2e5c530093165,Immunology,New York,NY,2022-09,1,1,0,1,0,0,0
000424ee8c3c3e023bce7e9409fe8d7fa8088e4e,Neurology,Delaware,OH,2022-09,NULL,0,0,,0,0,0
0008c6c298b7e3159f522c99aea45890e3d7e6f5,Neurology,Bucyrus,OH,2022-09,1,1,0,1,0,0,0
0023a0c4cb1d937ffd9c1a7f073383fab913a3e2,Neurology,Portsmouth,OH,2022-09,NULL,0,0,,0,0,0
003084319f1f9f96f2d53d7c41e2c84b00d2dc0c,Neurology,Cincinnati,OH,2022-09,1,1,1,,0,0,0
00353b331064835a27b989168c1c02c4d93c6bdf,Neurology,Springfield,OH,2022-09,1,1,1,,0,0,0
003c4e01ecc99aa0999970f8df72e0cebc62fdd8,Neurology,Columbiana,OH,2022-09,1,1,1,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-09,1,5,5,,0,0,0
00396e46e9413c1c4ab67ef34c768d8249c21b2c,Neurology,Broken Arrow,OK,2022-09,1,5,5,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-09,1,6,5,1,0,0,0
002ee8c6e31679c43aceb99dc36a3b5d160808a9,Neurology,Clearfield,PA,2022-09,1,2,1,1,1,0,0
0035f362d68c7f804966f3582f8fc5b418cd821c,Neurology,Philadelphia,PA,2022-09,1,1,1,,0,0,0
003d24823a63b950ddb5ff62fb40091d65cfea30,Neurology,Myrtle Beach,SC,2022-09,NULL,0,0,,0,0,0
0009467729b972ece985670c0e9cb2646062d318,Neurology,Bristol,TN,2022-09,1,1,1,,0,0,2
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-09,1,7,6,1,0,0,0
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-09,1,2,2,,0,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-09,1,4,4,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,,TX,2022-09,1,5,5,,1,0,0
002a57022a2a15a1a1017a79175372aa516e48ac,Cardiology,San Antonio,TX,2022-09,1,2,2,,0,0,0
002cc01e08fea7bc5ac8a6d8a62e11c433367eff,Cardiology,Mcallen,TX,2022-09,1,2,2,,0,0,0
002f67a69630e146fb5809b5c918a000fb784de1,Cardiology,Mckinney,TX,2022-09,1,3,3,,0,0,0
003316f32d6e2fc9c14dd204a19816a20ae7ba41,Cardiology,Fulshear,TX,2022-09,1,1,1,,0,0,0
0035cb1872820ad0b7d7a35ec2d742f0bfa54355,Neurology,Waco,TX,2022-09,1,1,1,,0,0,0
0037494c5414156c29b823af3b2dcb12dc3b1fd9,,El Paso,TX,2022-09,1,3,2,1,2,0,0
0010fcbdcadccce42efe906ab19afa7a0a6465dd,Neurology,Salt Lake City,UT,2022-09,1,1,0,,0,1,0
000095904dc222c09e52464b55cc9f100f6655cc,Neurology,Grottoes,VA,2022-09,NULL,0,0,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-09,1,11,9,2,1,0,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-09,1,7,5,2,0,0,1
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-09,1,1,1,,0,0,0
0034014a588b04af25fdb05fe8051e471a236f5f,Primary Care,Whitehall,WI,2022-09,NULL,0,0,,0,0,0
